,anlegg_nr,anlegg_navn,etat,opprettet,nedlagt,type,kno,adresse,postnr,regine,lon_utl,lat_utl,lon_anl,lat_anl,status
277,0520AL69,Frya renseanlegg,,,,RENSEANLEGG,520,,,002.DF30,10.05718,61.54184,,,
278,0520AL71,Måsåplassen,,,,RENSEANLEGG,520,,,002.DF1AA0,10.26853,61.56095,,,
279,0521AL35,Hornsjø Høyfjellshote,,,,RENSEANLEGG,521,,,002.HCZ,10.71964,61.25442,,,
280,0521AL70,Tretten,,,,RENSEANLEGG,521,,,002.DE33,10.29978,61.30823,,,
281,0522AL04,Strand Fjellstue,,,,RENSEANLEGG,522,,,002.DFB6C,9.63259,61.38378,,,
282,0528AL31,Lena,,,,RENSEANLEGG,528,,,002.DC4B0,10.81771,60.67027,,,
283,0528AL48,Kapp,,,,RENSEANLEGG,528,,,002.DC62,10.85979,60.7168,,,
284,0528AL49,Nordlia,,,,RENSEANLEGG,528,,,002.DC63,10.76257,60.74873,,,
285,0528AL71,Skreia,,,,RENSEANLEGG,528,,,002.DC4A0,10.96861,60.65969,,,
286,0528AL72,Kolbu,,,,RENSEANLEGG,528,,,002.DC4B0,10.75388,60.64811,,,
287,0529AL26,Blåkorshjemmet Eina,,,,RENSEANLEGG,529,,,002.DCD2,10.65573,60.54064,,,
288,0529AL50,Breiskallen,,,,RENSEANLEGG,529,,,002.DCC2,10.61996,60.7497,,,
289,0529AL51,Eina,,,,RENSEANLEGG,529,,,002.DCC5,10.59478,60.63173,,,
290,0532AL73,Jevnaker,,,,RENSEANLEGG,532,,,012.EA82,10.36965,60.23262,,,
291,0533AL15,Harestua,,,,RENSEANLEGG,533,,,002.CFZ,10.71122,60.20418,,,
292,0533AL37,Volla,,,,RENSEANLEGG,533,,,012.EBC,10.59398,60.3068,,,
293,0533AL39,Grindvoll,,,,RENSEANLEGG,533,,,012.EB3Z,10.4889,60.29592,,,
294,0534AL00,Bjoneroa,,,,RENSEANLEGG,534,,,012.EC2A0,10.28606,60.52075,,,
295,0534AL07,Brandbu,,,,RENSEANLEGG,534,,,012.EBA21,10.50207,60.42509,,,
296,0534AL38,Grymyr,,,,RENSEANLEGG,534,,,012.EB5,10.40055,60.34538,,,
297,0536AL00,Lyngstrand Camping,,,,RENSEANLEGG,536,,,012.EC71,10.29756,60.71684,,,
298,0536AL02,Landåsbygda,,,,RENSEANLEGG,536,,,012.EC7C,10.29726,60.83214,,,
299,0536AL03,Sollia,,,,RENSEANLEGG,536,,,012.EC5C,10.46904,60.65894,,,
300,0536AL23,Grimebakken RA,,,,RENSEANLEGG,536,,,012.EC32,10.33032,60.57038,,,
301,0536AL41,Hov RA,,,,RENSEANLEGG,536,,,012.EC520,10.33677,60.70378,,,
302,0536AL42,Odnes RA,,,,RENSEANLEGG,536,,,012.EC72,10.1826,60.80018,,,
303,0536AL43,Fluberg RA,,,,RENSEANLEGG,536,,,012.EC71,10.24474,60.77187,,,
304,0536AL44,Trevatn RA,,,,RENSEANLEGG,536,,,012.EC5B,10.49314,60.62635,,,
305,0538AL39,Dokka,,,,RENSEANLEGG,538,,,012.ED0,10.08629,60.82658,,,
306,0538AL40,Spåtind,,,,RENSEANLEGG,538,,,012.EDAC,9.87138,61.12822,,,
307,0538AL41,Riisby,,,,RENSEANLEGG,538,,,012.EE0,9.99932,60.8397,,,
308,0538AL42,Elverom,,,,RENSEANLEGG,538,,,012.EDA3,10.10374,60.96524,,,
309,0540AL01,Begna jordrenseanlegg,,,,RENSEANLEGG,540,,,012.H3Z,9.8921,60.64463,,,
310,0540AL02,Bagn,,,,RENSEANLEGG,540,,,012.J20,9.55911,60.82259,,,
311,0540AL03,Hedalen infiltrasjons,,,,RENSEANLEGG,540,,,012.GBA0,9.73677,60.60817,,,
312,0541AL00,Gamlestølen turistsen,,,,RENSEANLEGG,541,,,012.EDAAB,9.70328,61.03105,,,
313,0541AL42,Sør Etnedal,,,,RENSEANLEGG,541,,,012.EF1,9.75281,60.83622,,,
314,0541AL44,Bruflat,,,,RENSEANLEGG,541,,,012.EF3,9.64625,60.89127,,,
315,0541AL45,Glenna,,,,RENSEANLEGG,541,,,012.EDAAB,9.66968,61.02438,,,
316,0542AL00,Aurdal,,,,RENSEANLEGG,542,,,012.J71,9.39277,60.91515,,,
317,0542AL18,Sanderstølen,,,,RENSEANLEGG,542,,,012.JB6,9.14057,60.82862,,,
318,0542AL19,Fagernes/Leira,,,,RENSEANLEGG,542,,,012.K,9.30826,60.95736,,,
319,0542AL20,Nythun,,,,RENSEANLEGG,542,,,012.L1B,9.35659,61.0351,,,
320,0542AL28,Ulnes,,,,RENSEANLEGG,542,,,012.L9,9.10723,60.99863,,,
321,0543AL45,Røn RA,,,,RENSEANLEGG,543,,,012.L9,9.05738,61.03556,,,
322,0543AL46,Vaset,,,,RENSEANLEGG,543,,,012.L2A,9.01516,61.00119,,,
323,0544AL00,Haugseter Fjellstue,,,,RENSEANLEGG,544,,,002.DFG,8.98318,61.34261,,,
324,0544AL37,Nedrefoss RA,,,,RENSEANLEGG,544,,,012.LB4,9.07921,61.11937,,,
325,0544AL38,Ygna RA,,,,RENSEANLEGG,544,,,012.LA5A,9.16104,61.05916,,,
326,0544AL39,Yddin Feriehytter,,,,RENSEANLEGG,544,,,012.LBBA,9.14136,61.19802,,,
327,0545AL02,Grindaheim,,,,RENSEANLEGG,545,,,012.P20,8.58709,61.12862,,,
328,0545AL04,Tyinkrysset,,,,RENSEANLEGG,545,,,012.R1A,8.23886,61.20536,,,
329,0545AL14,Ryfoss,,,,RENSEANLEGG,545,,,012.N20,8.83233,61.13504,,,
330,0545AL15,Bygdin Høyfjellshotel,,,,RENSEANLEGG,545,,,002.DFH,8.79954,61.32813,,,
331,0545AL17,Åsvang,,,,RENSEANLEGG,545,,,012.NA,8.70156,61.17407,,,
332,0602AL06,Solumstrand Renseanle,,,,RENSEANLEGG,602,,,012.1,10.2673,59.71091,,,
333,0602AL45,Muusøya Renseanlegg,,,,RENSEANLEGG,602,,,012.A10,10.15668,59.75055,,,
334,0604AL47,Sellikdalen,,,,RENSEANLEGG,604,,,015.D22,9.64753,59.6481,,,
335,0604AL75,Myhra Camping RA,,,,RENSEANLEGG,604,,,015.DZ,9.45491,59.70368,,,
336,0604AL83,Storaas Gjestegård,,,,RENSEANLEGG,604,,,015.DZ,9.3503,59.72646,,,
337,0604AL85,Hamremoen Kro RA,,,,RENSEANLEGG,604,,,015.C810,9.78061,59.57283,,,
338,0604AL88,Hvittingfoss Avløpsre,,,,RENSEANLEGG,604,,,015.C43,10.00805,59.48327,,,
339,0604AL89,Lia-Blefjell-reg.plan,,,,RENSEANLEGG,604,,,015.DZ,9.39448,59.73351,,,
340,0604AL90,"Efteløt RA, Efteløtve",,,,RENSEANLEGG,604,,,015.C810,9.81395,59.54881,,,
341,0605AL00,Tyristrand RA,,,,RENSEANLEGG,605,,,012.D81,10.10845,60.08288,,,
342,1106AL07,Statens Havarivernsko,,,,RENSEANLEGG,1106,,,039.80,5.25606,59.41984,,,
343,1106AL09,Suggevågen,,,,RENSEANLEGG,1106,,,039.80,5.09163,59.43838,,,
344,1106AL11,Røvær Forøvrig-Separa,,,,RENSEANLEGG,1106,,,039.80,5.08242,59.4417,,,
345,1106AL12,Hagland Hytteområde,,,,RENSEANLEGG,1106,,,039.80,5.24732,59.4987,,,
346,1106AL13,Årabrot,,,,RENSEANLEGG,1106,,,039.80,5.24218,59.44779,,,
347,1111AL04,Åna Sira,,,,RENSEANLEGG,1111,,,026.31,6.43923,58.29394,,,
348,1111AL10,Nesvåg,,,,RENSEANLEGG,1111,,,027.11,6.20231,58.33767,,,
349,1111AL15,Åros - Hauge,,,,RENSEANLEGG,1111,,,026.41,6.29012,58.32273,,,
350,1112AL00,Moi,,,,RENSEANLEGG,1112,,,026.B22,6.55689,58.44779,,,
351,1112AL01,Eik,,,,RENSEANLEGG,1112,,,026.BC0,6.49632,58.5242,,,
352,1112AL04,Ualand,,,,RENSEANLEGG,1112,,,027.3CC0,6.34245,58.53728,,,
353,1114AL04,Vikeså,,,,RENSEANLEGG,1114,,,027.B4,6.08029,58.63131,,,
354,1114AL06,Gjedrem Camping,,,,RENSEANLEGG,1114,,,027.B1,6.09643,58.60292,,,
355,1114AL11,Kodlhomstjørn Avløpsa,,,,RENSEANLEGG,1114,,,027.CC,6.358,58.71687,,,
356,1119AL02,Nærbø,,,,RENSEANLEGG,1119,,,028.3A0,5.56311,58.66343,,,
357,1119AL03,Vigrestad og Brusand,,,,RENSEANLEGG,1119,,,028.12,5.65846,58.56393,,,
358,1119AL09,Sirevåg,,,,RENSEANLEGG,1119,,,027.61,5.78951,58.50304,,,
359,1120AL00,Vik,,,,RENSEANLEGG,1120,,,028.41,5.54142,58.71239,,,
360,1120AL03,Bore,,,,RENSEANLEGG,1120,,,028.A3,5.59798,58.79154,,,
361,1122AL00,Oltedal,,,,RENSEANLEGG,1122,,,030.1C,6.06105,58.83329,,,
362,1122AL12,Dirdal,,,,RENSEANLEGG,1122,,,030.212,6.17841,58.83516,,,
363,1127AL00,Sentralrenseanlegg No,,,,RENSEANLEGG,1127,,,029.11,5.61851,59.01968,,,
364,1129AL00,Øyren,,,,RENSEANLEGG,1129,,,030.422,6.09408,58.90032,,,
365,1129AL01,Myra,,,,RENSEANLEGG,1129,,,030.422,6.10047,58.89462,,,
366,1129AL02,Meling,,,,RENSEANLEGG,1129,,,032.1,6.02178,58.93937,,,
367,1129AL03,Mælshamaren,,,,RENSEANLEGG,1129,,,030.421,6.14031,58.86631,,,
368,1129AL09,Bergekleiva  (kjellbe,,,,RENSEANLEGG,1129,,,031.11,6.10222,58.90679,,,
369,1130AL00,"Tau, Saholmen",,,,RENSEANLEGG,1130,,,032.4A22,5.92176,59.06077,,,
370,1130AL01,Jørpeland,,,,RENSEANLEGG,1130,,,032.3,6.02261,59.02449,,,
371,1130AL03,"Jøssang, Botnefjorden",,,,RENSEANLEGG,1130,,,032.2,6.0792,58.99433,,,
372,1130AL06,Lynghaug,,,,RENSEANLEGG,1130,,,032.4A4,6.02499,59.07757,,,
373,1130AL10,Solbakk,,,,RENSEANLEGG,1130,,,032.41,5.93246,59.03856,,,
374,1130AL11,Fiskå,,,,RENSEANLEGG,1130,,,032.5,5.97765,59.1196,,,
375,1130AL19,Preikestolhytta,,,,RENSEANLEGG,1130,,,031.62Z,6.13889,58.98848,,,
376,1130AL21,Alsvik/Amdal,,,,RENSEANLEGG,1130,,,032.5,5.93118,59.09982,,,
377,1130AL22,Vervik,,,,RENSEANLEGG,1130,,,032.5,5.95862,59.11736,,,
378,1130AL23,Døvika,,,,RENSEANLEGG,1130,,,033.13,6.0883,59.13382,,,
379,1130AL30,Grønevoll,,,,RENSEANLEGG,1130,,,032.41,5.97754,59.02165,,,
380,1130AL40,Idsal,,,,RENSEANLEGG,1130,,,032.2,5.96985,58.97806,,,
381,1133AL00,Fister,,,,RENSEANLEGG,1133,,,035.1A,6.06883,59.17742,,,
382,1133AL02,Askvik,,,,RENSEANLEGG,1133,,,035.21,6.1215,59.21724,,,
383,1133AL04,Sande-Hundsnes,,,,RENSEANLEGG,1133,,,035.21,6.15902,59.22975,,,
384,1133AL06,Klokkarjordet/Øvrehus,,,,RENSEANLEGG,1133,,,035.11,6.04794,59.17604,,,
385,1133AL08,Randøy Misjonssenter,,,,RENSEANLEGG,1133,,,034.2,6.00326,59.20054,,,
386,1133AL12,Øye på Randøy,,,,RENSEANLEGG,1133,,,034.2,6.09929,59.23112,,,
387,1133AL13,Mælandsmoen,,,,RENSEANLEGG,1133,,,035.A21,6.44599,59.33095,,,
388,1133AL17,Nessa,,,,RENSEANLEGG,1133,,,033.22,6.10177,59.1503,,,
389,1133AL19,Nesvik,,,,RENSEANLEGG,1133,,,035.5,6.15976,59.26301,,,
390,1133AL23,Solvåg Fjordhytter,,,,RENSEANLEGG,1133,,,035.11,6.02733,59.15131,,,
391,1133AL24,Tønnevik på Fister,,,,RENSEANLEGG,1133,,,035.11,6.04348,59.16695,,,
392,1133AL26,Grønvik Ved Fister,,,,RENSEANLEGG,1133,,,033.22,6.04072,59.13814,,,
393,1134AL01,Suldalsosen,,,,RENSEANLEGG,1134,,,036.A4,6.49012,59.48793,,,
394,1134AL05,"Foreneset, Suldal",,,,RENSEANLEGG,1134,,,035.8,6.0988,59.33184,,,
395,1134AL06,"Vik, Erfjord",,,,RENSEANLEGG,1134,,,035.722,6.21864,59.35396,,,
396,1134AL09,Mosvatn,,,,RENSEANLEGG,1134,,,036.A1B4,6.4499,59.42126,,,
397,1134AL10,Jelsa,,,,RENSEANLEGG,1134,,,036.11,6.0221,59.33892,,,
398,1134AL12,Vatlandsvågen/Kjølvik,,,,RENSEANLEGG,1134,,,037.62,6.01015,59.40792,,,
399,1134AL21,"Hauaneset, Erøy",,,,RENSEANLEGG,1134,,,035.722,6.22869,59.33908,,,
400,1134AL22,Marvik,,,,RENSEANLEGG,1134,,,037.61,6.08011,59.41013,,,
401,1135AL00,Ikke oppgitt. KEE fan,,,,RENSEANLEGG,1135,,,037.32,6.30522,59.63779,,,
402,1135AL02,Svandal hyttefelt tri,,,,RENSEANLEGG,1135,,,037.32,6.24424,59.61556,,,
403,1154AL16,Imsland,,,,RENSEANLEGG,1160,,,038.212,5.99339,59.47762,,,
404,1154AL17,Raunes,,,,RENSEANLEGG,1160,,,038.52,5.74799,59.44143,,,
405,1159AL00,Bergsneset,,,,RENSEANLEGG,1160,,,041.310,5.75861,59.60499,,,
406,1159AL11,Hjartåker,,,,RENSEANLEGG,1160,,,041.310,5.62202,59.67612,,,
407,1159AL12,Naustvika,,,,RENSEANLEGG,1160,,,041.222,5.57699,59.59496,,,
408,1159AL13,Osen,,,,RENSEANLEGG,1160,,,041.310,5.80646,59.60527,,,
409,1159AL14,Apalvika,,,,RENSEANLEGG,1160,,,041.310,5.66855,59.66384,,,
410,1159AL15,Sveinavika,,,,RENSEANLEGG,1160,,,041.310,5.66758,59.66471,,,
411,1201AL01,Ytre Sandviken Avløps,,,,RENSEANLEGG,1201,,,056.5,5.29945,60.42198,,,
412,1201AL02,Alvøen,,,,RENSEANLEGG,1201,,,056.4,5.18742,60.35409,,,
413,1201AL03,Tellevik,,,,RENSEANLEGG,1201,,,061.11,5.31701,60.52285,,,
414,1201AL04,Kjøkkelvik,,,,RENSEANLEGG,1201,,,056.5,5.22683,60.38982,,,
415,1201AL05,Kaland Skole,,,,RENSEANLEGG,1201,,,056.2B,5.40445,60.27792,,,
416,1201AL07,Austteigane,,,,RENSEANLEGG,1201,,,056.2A,5.35208,60.26875,,,
417,1201AL08,Steinestø,,,,RENSEANLEGG,1201,,,056.6,5.2897,60.52022,,,
418,1201AL09,Fagerdalen,,,,RENSEANLEGG,1201,,,056.5,5.19209,60.37624,,,
419,1201AL10,Godvik,,,,RENSEANLEGG,1201,,,056.5,5.19715,60.37953,,,
420,1201AL12,Fanaveien,,,,RENSEANLEGG,1201,,,056.2A,5.3471,60.26466,,,
421,1201AL13,Hagevegen,,,,RENSEANLEGG,1201,,,061.2C,5.46008,60.35804,,,
422,1201AL14,Halvorshagen,,,,RENSEANLEGG,1201,,,056.2A,5.34119,60.2609,,,
423,1201AL16,Lokketona,,,,RENSEANLEGG,1201,,,056.6,5.25579,60.48224,,,
424,1201AL17,Totland,,,,RENSEANLEGG,1201,,,056.3A,5.43351,60.31016,,,
425,1201AL18,Naustvegen,,,,RENSEANLEGG,1201,,,056.6,5.26093,60.48903,,,
426,1201AL20,Hordvikneset,,,,RENSEANLEGG,1201,,,061.11,5.29873,60.52416,,,
427,1201AL21,Skarehaugene,,,,RENSEANLEGG,1201,,,056.4,5.20104,60.33138,,,
428,1201AL22,Skareveien,,,,RENSEANLEGG,1201,,,056.4,5.21017,60.33002,,,
429,1201AL23,Håkonshella,,,,RENSEANLEGG,1201,,,056.4,5.1815,60.34268,,,
430,1201AL24,Slembevegen,,,,RENSEANLEGG,1201,,,056.6,5.2608,60.49253,,,
431,1201AL25,Saudalskleivane,,,,RENSEANLEGG,1201,,,056.6,5.25433,60.48228,,,
432,1201AL27,Flesland Renseanlegg,,,,RENSEANLEGG,1201,,,056.31,5.20836,60.28323,,,
433,1201AL28,Søre Titlestad,,,,RENSEANLEGG,1201,,,056.2A,5.3536,60.26646,,,
434,1201AL30,Ytre Morvik,,,,RENSEANLEGG,1201,,,056.6,5.25607,60.47982,,,
435,1201AL32,Sagstad,,,,RENSEANLEGG,1201,,,056.1,5.36641,60.22924,,,
436,1201AL33,Skredsmoneset,,,,RENSEANLEGG,1201,,,056.21,5.29699,60.22992,,,
437,1201AL34,Bratland Camping,,,,RENSEANLEGG,1201,,,056.3B,5.43695,60.35339,,,
438,1201AL35,Hagardsviken-Garnes,,,,RENSEANLEGG,1201,,,061.22,5.48303,60.43911,,,
439,1201AL37,Garnes,,,,RENSEANLEGG,1201,,,061.22,5.46323,60.45386,,,
440,1201AL40,Helleneset,,,,RENSEANLEGG,1201,,,056.5,5.27974,60.43536,,,
441,1201AL41,Eikeviken,,,,RENSEANLEGG,1201,,,056.5,5.28963,60.42845,,,
442,1201AL42,Knappen,,,,RENSEANLEGG,1201,,,056.4,5.25034,60.32757,,,
443,1201AL43,Kvernevik,,,,RENSEANLEGG,1201,,,056.6,5.27827,60.46408,,,
444,1201AL44,Nordheim,,,,RENSEANLEGG,1201,,,056.2A,5.35883,60.26498,,,
445,1201AL48,Lokketodalen,,,,RENSEANLEGG,1201,,,056.6,5.25604,60.48323,,,
446,1201AL49,Drotningsvik,,,,RENSEANLEGG,1201,,,056.4,5.17473,60.36945,,,
447,1201AL50,Mjølkeråen,,,,RENSEANLEGG,1201,,,056.6,5.25744,60.48687,,,
448,1201AL52,Holen Renseanlegg,,,,RENSEANLEGG,1201,,,056.5,5.27359,60.39384,,,
449,1201AL53,Hylkje,,,,RENSEANLEGG,1201,,,061.11,5.3357,60.51655,,,
450,1201AL54,Ytre Arna,,,,RENSEANLEGG,1201,,,061.12,5.44073,60.45829,,,
451,1201AL57,Kistebakkane,,,,RENSEANLEGG,1201,,,056.6,5.26793,60.49076,,,
452,1211AL00,Kyrping,,,,RENSEANLEGG,1211,,,042.21,6.10572,59.74344,,,
453,1211AL01,Mæland,,,,RENSEANLEGG,1211,,,041.4,5.90947,59.6419,,,
454,1211AL10,Skånevik,,,,RENSEANLEGG,1211,,,042.121,5.93139,59.73228,,,
455,1211AL14,Etne Sentrum,,,,RENSEANLEGG,1211,,,041.4,5.93214,59.6658,,,
456,1211AL15,Leiknes,,,,RENSEANLEGG,1211,,,042.121,5.90844,59.73982,,,
457,1216AL01,Valevåg,,,,RENSEANLEGG,1216,,,039.9,5.47181,59.70181,,,
458,1216AL02,Førde Sør,,,,RENSEANLEGG,1216,,,039.9,5.46628,59.61088,,,
459,1216AL03,Tørresplasset,,,,RENSEANLEGG,1216,,,039.9,5.31896,59.59558,,,
460,1216AL10,Auklandshamn,,,,RENSEANLEGG,1216,,,039.9,5.3854,59.64552,,,
461,1216AL11,Tittelsnes-Gramshaug,,,,RENSEANLEGG,1216,,,039.9,5.50392,59.71796,,,
462,1216AL12,Førde Sentrum,,,,RENSEANLEGG,1216,,,039.9,5.46865,59.61365,,,
463,1216AL13,Sveio Sentrum/Eltravå,,,,RENSEANLEGG,1216,,,039.9,5.28173,59.55542,,,
464,1216AL14,Solgry,,,,RENSEANLEGG,1216,,,039.9,5.44021,59.57548,,,
465,1219AL00,Alvsvåg,,,,RENSEANLEGG,1219,,,043.3,5.16935,59.76477,,,
466,1219AL01,Ramsosen,,,,RENSEANLEGG,1219,,,043.1,5.25574,59.82075,,,
467,1219AL03,Eidesvik,,,,RENSEANLEGG,1219,,,043.3,5.19537,59.59877,,,
468,1219AL04,Notlandsvåg,,,,RENSEANLEGG,1219,,,043.20,5.3657,59.69621,,,
469,1219AL05,Arhaugvika,,,,RENSEANLEGG,1219,,,043.1,5.27591,59.81593,,,
470,1219AL06,Trøytarosen,,,,RENSEANLEGG,1219,,,043.3,5.23059,59.72744,,,
471,1219AL07,Nesse,,,,RENSEANLEGG,1219,,,043.4,5.12648,59.79632,,,
472,1219AL10,Rolvnesvika,,,,RENSEANLEGG,1219,,,043.4,5.16257,59.87019,,,
473,1219AL11,Foldrøy-Bustadfelt,,,,RENSEANLEGG,1219,,,043.1,5.30489,59.79608,,,
474,1221AL00,"Aker Stord I, Eldøyan",,,,RENSEANLEGG,1221,,,044.32,5.5082,59.76563,,,
475,1221AL01,"Aker Stord II, Kjøtte",,,,RENSEANLEGG,1221,,,044.32,5.49769,59.75515,,,
476,1221AL02,Stokksundet,,,,RENSEANLEGG,1221,,,044.4,5.3361,59.79606,,,
477,1221AL03,Sagvåg Utslepp 4.-02-,,,,RENSEANLEGG,1221,,,044.4,5.38669,59.77364,,,
478,1221AL04,Sagvåg Grunnevågen,,,,RENSEANLEGG,1221,,,044.4,5.38297,59.77033,,,
479,1221AL05,"Sætravik, Utslepp 5.0",,,,RENSEANLEGG,1221,,,044.4,5.39631,59.76624,,,
480,1221AL06,Horneland,,,,RENSEANLEGG,1221,,,044.32,5.46474,59.75196,,,
481,1221AL07,Bjelland Utslepp 5.01,,,,RENSEANLEGG,1221,,,044.32,5.50545,59.77147,,,
482,1221AL08,Leirvik Sør 09.01-9.0,,,,RENSEANLEGG,1221,,,044.32,5.50046,59.77997,,,
483,1221AL09,Leirvik Nord 10.02-10,,,,RENSEANLEGG,1221,,,044.31,5.52683,59.78867,,,
484,1221AL12,Leirvik Nord,,,,RENSEANLEGG,1221,,,044.31,5.52683,59.78867,,,
485,1221AL13,Sæverhagen,,,,RENSEANLEGG,1221,,,044.31,5.53206,59.80082,,,
486,1221AL14,"Økland, Knosterneset",,,,RENSEANLEGG,1221,,,044.31,5.53333,59.81173,,,
487,1221AL15,Skarvane,,,,RENSEANLEGG,1221,,,044.23,5.55637,59.85919,,,
488,1221AL16,Djupavik,,,,RENSEANLEGG,1221,,,044.32,5.51173,59.77801,,,
489,1222AL00,Koløyholmen,,,,RENSEANLEGG,1222,,,044.4,5.30753,59.85278,,,
490,1222AL01,Havn,,,,RENSEANLEGG,1222,,,044.6,5.31691,59.92541,,,
491,1222AL10,Årskog,,,,RENSEANLEGG,1222,,,044.6,5.32851,59.93786,,,
492,1222AL11,Vestbøstad,,,,RENSEANLEGG,1222,,,044.52,5.29183,59.91346,,,
493,1223AL02,Våge,,,,RENSEANLEGG,1223,,,054.62,5.52311,60.04652,,,
494,1223AL03,Onarheim,,,,RENSEANLEGG,1223,,,054.5,5.62674,59.94676,,,
495,1223AL04,Lundehagen I,,,,RENSEANLEGG,1223,,,054.62,5.63171,60.05653,,,
496,1223AL05,Lundehagen II,,,,RENSEANLEGG,1223,,,054.62,5.62277,60.06484,,,
497,1223AL06,Lunde Sentrum,,,,RENSEANLEGG,1223,,,054.62,5.63408,60.05974,,,
498,1223AL07,Uggdal Sentrum,,,,RENSEANLEGG,1223,,,054.62,5.49519,59.99634,,,
499,1223AL08,Uggdalseidet,,,,RENSEANLEGG,1223,,,054.62,5.48968,59.99755,,,
500,1224AL00,Nedre Boland (2.1),,,,RENSEANLEGG,1224,,,053.43,5.91709,60.06082,,,
501,1224AL01,Kirkhusneset (2.2),,,,RENSEANLEGG,1224,,,053.43,5.91675,60.06441,,,
502,1224AL04,Hammaren,,,,RENSEANLEGG,1224,,,042.922,5.76498,59.83341,,,
503,1224AL05,Eidsmarka (23.2),,,,RENSEANLEGG,1224,,,042.94,5.6812,59.79627,,,
504,1224AL06,Sætreneset (22.1),,,,RENSEANLEGG,1224,,,042.94,5.67355,59.78349,,,
505,1224AL07,Valen sykehus (16.9),,,,RENSEANLEGG,1224,,,042.922,5.78738,59.83085,,,
506,1224AL08,"Valen, Eikeland (16.3",,,,RENSEANLEGG,1224,,,042.93B,5.73804,59.83323,,,
507,1224AL09,Ølve (1.2-1.3),,,,RENSEANLEGG,1224,,,053.52,5.81301,60.01077,,,
508,1224AL10,Varaldsøy (3.1),,,,RENSEANLEGG,1224,,,053.3,5.97156,60.09224,,,
509,1224AL12,"Ænes, Apalevika (5.2)",,,,RENSEANLEGG,1224,,,046.12,6.11303,60.09132,,,
510,1224AL13,Løfallstrand (6.1),,,,RENSEANLEGG,1224,,,045.40,6.00354,60.02737,,,
511,1224AL14,Rosendal (7.1-7.10),,,,RENSEANLEGG,1224,,,045.40,6.00874,59.98975,,,
512,1224AL15,Seimsfoss (8.1-8.5),,,,RENSEANLEGG,1224,,,045.322,5.99486,59.96473,,,
513,1224AL16,Omvikedalen (9.1-9.3),,,,RENSEANLEGG,1224,,,045.310,5.97581,59.95755,,,
514,1224AL17,Uskedalen (10.1-10.10,,,,RENSEANLEGG,1224,,,045.22,5.85457,59.93224,,,
515,1224AL18,Herøysund (11.1 -11.4,,,,RENSEANLEGG,1224,,,045.1,5.79113,59.92172,,,
516,1224AL19,Longgota (12.1),,,,RENSEANLEGG,1224,,,045.1,5.77442,59.89075,,,
517,1224AL20,Husnes (13.1-13.7),,,,RENSEANLEGG,1224,,,045.1,5.74027,59.8652,,,
518,1224AL21,Sunde (15.4),,,,RENSEANLEGG,1224,,,042.932,5.71271,59.83664,,,
519,1224AL23,Sandvoll (17.1-17.2),,,,RENSEANLEGG,1224,,,042.91,5.81264,59.80945,,,
520,1224AL24,Høylandsbygd (18.1-18,,,,RENSEANLEGG,1224,,,042.94,5.80486,59.78815,,,
521,1224AL25,Landamarka (20.1-20.2,,,,RENSEANLEGG,1224,,,042.94,5.73228,59.78276,,,
522,1224AL26,Sæbøvik (21.1-21.5),,,,RENSEANLEGG,1224,,,042.94,5.71121,59.79751,,,
523,1224AL27,Eidsvik (23.1),,,,RENSEANLEGG,1224,,,042.94,5.68453,59.79684,,,
524,1227AL00,Sætveithagen,,,,RENSEANLEGG,1227,,,047.21,6.24062,60.27554,,,
525,1227AL01,Jondal Sentrum,,,,RENSEANLEGG,1227,,,047.21,6.25145,60.27576,,,
526,1227AL02,Herand,,,,RENSEANLEGG,1227,,,047.31,6.37623,60.34388,,,
527,1228AL01,Skare,,,,RENSEANLEGG,1228,,,048.E0,6.58772,59.93377,,,
528,1228AL14,Røldal,,,,RENSEANLEGG,1228,,,036.E40,6.77563,59.81402,,,
529,1228AL16,Hilldal,,,,RENSEANLEGG,1228,,,048.C0,6.56531,59.99535,,,
530,1228AL17,Odda Sentrum (Holmen),,,,RENSEANLEGG,1228,,,048.410,6.53647,60.09363,,,
531,1231AL00,Lægena,,,,RENSEANLEGG,1231,,,049.4A,6.66615,60.31973,,,
532,1231AL01,Klokkargarden,,,,RENSEANLEGG,1231,,,047.40,6.55984,60.43364,,,
533,1231AL02,Segelgjerd,,,,RENSEANLEGG,1231,,,049.31,6.60764,60.22838,,,
534,1231AL04,Utne,,,,RENSEANLEGG,1231,,,047.40,6.62338,60.42228,,,
535,1231AL08,Hauso,,,,RENSEANLEGG,1231,,,048.31,6.55485,60.18537,,,
536,1231AL09,Hordatun,,,,RENSEANLEGG,1231,,,049.41,6.65453,60.31771,,,
537,1231AL10,Syreflot,,,,RENSEANLEGG,1231,,,048.21,6.59859,60.29021,,,
538,1231AL13,Flisabakken,,,,RENSEANLEGG,1231,,,049.42,6.65734,60.32897,,,
539,1231AL16,Kinsarvik,,,,RENSEANLEGG,1231,,,050.11,6.72016,60.37629,,,
540,1231AL21,Nordnes,,,,RENSEANLEGG,1231,,,048.31,6.56861,60.20658,,,
541,1231AL30,Ytrehagen,,,,RENSEANLEGG,1231,,,047.40,6.61126,60.42651,,,
542,1231AL36,Lofthus sentrum,,,,RENSEANLEGG,1231,,,049.42,6.6575,60.32672,,,
